"b""RT @tyleroakley: catching up now on what's happening at @YouTube HQ. hoping everyone is safe &amp; secure. yet again, hoping for less access to\xe2\x80\xa6"""
"b'RT @ChrisKlemens: What is there even left to say after yet another senseless act of gun violence? Praying for strength, good health, and sa\xe2\x80\xa6'"
"b""RT @tyleroakley: catching up now on what's happening at @YouTube HQ. hoping everyone is safe &amp; secure. yet again, hoping for less access to\xe2\x80\xa6"""
b'RT @michaelianblack: The full story is this: we lose 33k+ per year to gun violence. The NRA continues to oppose all legislation which would\xe2\x80\xa6'
"b'RT @KesaraRiku: @hboulware Just gun violence? As if that makes it worse than someone who is stabbed, beaten, ran over or bombed.'"
"b'RT @AsheSchow: So this story is now dead, except for being on lists about gun violence. Didn\xe2\x80\x99t fit the narrative. https://t.co/ggiTTVEPUf'"
b'RT @Alt_FedEmployee: The president has tweeted 10x more about his hatred for immigrants than about the thousands deaths caused by gun viole\xe2\x80\xa6'
b'RT @DavidCornDC: How about protecting Americans from gun violence? https://t.co/hgCjvMh93T'
"b""I'm working to elect CO pols who will take action against gun violence + the gun lobby.  Everything is a local issue ultimately."""
"b'@ChrisAMark @green_rager @benmgmtpro @michaelianblack @anthonypadilla Alright, so what do you think would be effect\xe2\x80\xa6 https://t.co/SnapRpPzXR'"
b'RT @michaelianblack: The full story is this: we lose 33k+ per year to gun violence. The NRA continues to oppose all legislation which would\xe2\x80\xa6'
"b""It's #SpringTime in #America \nRun for your lives, and if you can't run, shelter in place.\nhttps://t.co/lOMfXpu5da"""
b'once again gun violence are these people going to be given see-through backpacks \xf0\x9f\x8e\x92 Sorry mine is red \xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x9c\x8a\xf0\x9f\x8f\xbb\xe2\x80\xa6 https://t.co/1O9LCwP5K7'
"b""RT @Lady_Star_Gem: Another gun violence incident\nIf only there was a way to restrict certain guns from people who shouldn't own guns\nSendin\xe2\x80\xa6"""
